,Unnamed: 0,course code,course name,teacher,comment time,chinese course name,body,mark,workload_num,year,semester,region（mainland2，international-3）
3312,3312,GE2239,"Food: Culture, Science and Society",CHAN Yuk Wah,2014-05-31 21:00:00,,"課堂有趣
有大概一半既堂都有guest黎
有d係黎講TALK 有次有大廚黎炸魚比我地食 亦有guest黎沖coffee比我地飲
要交5篇journal 200字左右就ok
上堂會點名叫d組別答下問題 做下worksheet
會有Field trip
冇exam
final project係係u circle做一個exhibition (5-6個一組)
自由題 整野食又得 整board又得 整遊戲又得
講workload其實真係唔細
但係我未上過一個GE係咁豐富咁好玩的
最後個GRADE都唔錯Btw一開學果陣有得比每一組上ac2 天台種食物
但係果次10號風球落冰雹所有野都死哂 勁sad
希望下一次有人簡呢科可以種成功",3.7,3,2013/14,SemB,
3313,3313,GE1401,University English,Athur.Chan,2014-05-31 20:52:00,大學英語,"A very nice teacher.
he is a local teacher with british accent.
never get bored in his lecture.
he taught us a lot more than it should be.
Not only teaching you english, but also the useful stuff in real life.",3.7,1,2013/14,SemB,3
3314,3314,GE1214,Citizens and Criminal Justice,M. Wat,2014-05-31 18:16:00,,"1. No group assignment.
2. One court visit report plus one portfolio plus one take-home exam.
3. All not less than 500 words but not more than 1000 words.
4. Quite rely on your delivery.",3.7,0,2013/14,SemB,3
3315,3315,GE2117,"Eat, Drink, Man, Woman: Cultural Identity of Koreans",Dr Oh,2014-05-31 18:02:00,,"無想像中有趣
2個quiz佔百分比超細，唔難，但要花時間溫 (睇readings好浪費時間)
Exam出好少lecture notes/readings，要自己諗/估
Video比D心機整，唔好太broad，多D分析
我另一groupmate拎A, 所以exam佔分都幾多",3.3,2,2013/14,SemB,
3316,3316,GE1102,Cinema: East and West,Palos,2014-05-31 16:56:00,東西方電影,"2篇journal at least 600 words, 冇乜講過guidelines但應該唔洗好深入分析套戲
lecture有好多唔同課題非常有趣
有一個presentation都係唔洗好深入既分析
最尾一個open book quiz 只係寫下感想,唔算太難
呢科絕對學到野又輕鬆",3.7,1,2013/14,SemB,
3317,3317,GE1331,Problem Solving Made Easy,angus,2014-05-31 16:13:00,,識programming先好讀,3.7,2,2013/14,SemB,
3318,3318,GE2111,Image of the City,IVAN,2014-05-31 16:04:00,,IVAN好好人，有心教書，又肯答學生問題。上堂唔可以走堂，因為每堂會有個網上評論，50-100字，關佢教的野事。之後有一份GROUP PROJECT，要整片，但因為用GOOGLE MAP再加錄音，所以唔係難，最緊要係資料搜集，CM人都唔會有着數，未整過片(我自己係)都好易整得好好。最後有份1000字的ESSAY，可以寫番片做的城市，分析一下，用下引典，咁就A左。,4,1,2013/14,SemB,
3319,3319,GE1214,Citizens and Criminal Justice,JOHN BURKE,2014-05-31 15:59:00,,BURKE好好人，同佢傾計好舒服，問佢問題又肯詳細答，而且有心教書。工作量輕鬆，聽court寫COURT REPORT，一份1000字PORTFOLIO，一份TAKE HOME EXAM。所以如果你要HEA讀又要走堂，都啱你。,4,1,2013/14,SemB,
3320,3320,GE2203,Psychology for Young Professionals,Dennis Ip,2014-05-31 15:46:00,新晉專業人員心理學,一開始揀係因為對PSYCHO有興趣，唔知頭唔知路就揀左呢個PROF，之後先知原來佢係KILLER之中的KILLER。不過可能因為當初咩都冇諗咩都唔知，上堂專心聽書，落堂溫番當日抄的NOTES，最後A左。工作量方面，佢上堂只有十二頁PPT，其他POINTS要自己親手抄，雖然有點辛苦，但係因為咁所以我從來唔敢走堂唔敢傾計，上課專心聽書已經記得六七成。每個MODULE完左之後會有一次堂上的CLOSE BOOK TEST，總共三次。講真，上堂聽書，抄哂溫哂D NOTES就冇咩問題，我自己買左本SOURCE，但其實除了求心安都冇咩用，每份TEST都拿85%以上的分。另一份功課就係GROUP PROJECT，好彩遇到一班好同學，最後PRESENT唔錯。,4,2,2013/14,SemA,
3321,3321,GE2323,"Mobile Social Networks: Practices, Challenges, and Beyond",cong wong,2014-05-31 15:24:00,移動社交網路：實踐，挑戰，及未來,"Test 好簡單唔上堂臨考前一日溫下就OK
Tutor 全走
Assignment 佢會比曬所有步驟比你，照做就OK
呢個就係tutor可以全走原因
堂堂係到打機都無問題
佢教D 好簡單同理論性既野，想學野佢未必岩你
但夠輕鬆，想高分就要做好present
或者你係NDS 同個呀sir 一樣係上面落黎",3,0,2013/14,SemB,
3322,3322,GE1102,Cinema: East and West,德國佬,2014-05-31 15:15:00,東西方電影,"兩篇電影閱後感
一個 present
Examination 再係問係對D電影有咩意見/感想....
Open book/pc
不過無用，答吹水野係ok
堂可以走曬
英文好就好輕鬆
最重要的係唔好走tutor 多發言，同用心做present",2.7,1,2013/14,SemB,
3323,3323,GE2316,"Computing Snapshot, Today and Tomorrow",Timothy Siu,2014-05-31 14:40:00,,"工作量一般，教得一般
無咩理過最後 B- 左",2.7,1,2013/14,SemB,
3324,3324,GE1339,Wireless Connectivity in Modern Society,Dr. LEUNG Shu-Hung,2014-05-31 14:39:00,,"比想像中好Grade
三個Test, 一份Group Project
堂堂都會有份Small Exercise做, 應該會用黎take attendance
如果你本身對呢一方面有興趣既就可以一戰",4,2,2013/14,SemB,
3325,3325,GE2315,Security and Privacy in the Information Age,kenneth lee,2014-05-31 13:52:00,信息化時代的安全與隱私,"兩份quiz，一份project
兩份quiz都唔太難，唔係讀cs都ok，肯溫都會高分
Project你揀整technical野(寫program)或 non technical 野(poster 拍片)都ok
lecturer好人，俾好大自由度學生，亦都講唔小額外知識
整體黎講個course幾好，內容都幾有趣",3.7,2,2013/14,SemB,
3326,3326,GE1340,"Materials, Civilization and Modern Development",Chain Liu,2014-05-31 13:33:00,,"上堂唔take attendence, d 人好多都走堂，有三個quiz 全部有睇notes 就得，好簡單，field trip 可以簡唔去Tim,lab report 就10個人一組做，黎個ge 一開始lum住好伏，點知道個grade 都ok。",3.7,0,2013/14,SemB,
3327,3327,GE2407,"Reading Lives, Writing Selves: Autobiography and Culture",Klaudia,2014-05-31 13:33:00,,"基本上每個禮拜都有reading,可以唔睇但佢會分組問每組問題,所以最好就係同組員分reading睇,唔洗到時唔識答
reading唔洗睇得好深入,佢上堂會慢慢引導你答,就算答唔岩/同主題冇關佢都唔會話你,總之你有嘗試答就冇問題兩篇essays同一次group presentation, 平時有本journal要寫
3樣功課既要訣就係要仔細,唔洗樣樣都講哂而係要揀一樣深入探討",3.3,3,2013/14,SemB,
3328,3328,GE2213,Understanding Uncertainty and Statistical Reasoning,Ms. TSANG Oi Sze Sally,2014-05-31 13:28:00,認識不確定性與統計推論,"For students who are interested in statistics analysis and mathematics. This GE course would be a best choice in area 2.Personally speaking, I like the teaching style of Ms. TSANG: clear mind, clear speaking(though not that standard in English), and clear after-class explanation. The topics in this course are interesting and closely related to our daily life(soccer match, spam emails, apartment price, etc), which makes the course more attractive.",4,2,2013/14,SemA,3
3329,3329,GE2317,Integrating Green Energy into Society,Henry Chung Shu Hung,2014-05-31 13:21:00,融入綠色於社會,"先利申: 文科仔,未讀過理科仲記得第一堂上既時候,見到佢教既physics野嚇死我,完全唔知做緊乜我只係一路抄,係到諗到底drop唔drop好...",4,3,2013/14,SemB,
3330,3330,GE1205,Green Economics,Khoo On Chye Lawrence,2014-05-31 13:12:00,綠色經濟學,professor 好人，不過走堂就難喇，因為每堂都有in-class assignment做,,2,2013/14,SemB,
3331,3331,GE1339,Wireless Connectivity in Modern Society,HENRY SIR,2014-05-31 12:56:00,,"有3個TEST,1個PROJECT, 同埋堂堂都有堂課,TAKE ATTENDENCE用,D TEST個人覺得唔算太難.",4,4,2013/14,SemB,
3332,3332,GE2228,Value Creation in Various Industries,Carleton MAN,2014-05-31 12:54:00,各行業的價值創造,"The course is not as interesting as it may look like via the title. It simply introduces industries like Coal, Gas (Energy) and Food retailing, with some charts and statistics. However, seldom contents of these are really remarkable and worthy of being studied. The topics have not been deeply discussed. Many students sleep or wander their minds in the class.The workload is relatively pressured compared to other GE course in area 2. Two group papers with one group presentation may seem to be easy but actually not. If you want to get a good grade you need to research much and write well in your reports.",3.3,3,2012/13,Summer,3
3333,3333,GE2225,Media and Consumption: Food and Fashion in Everyday Life,Fen Lin,2014-05-31 12:30:00,,"2份individual assignment, 1份輕鬆既group assignment,
1份final group project,1個based on你group project既group presentation,
2個quiz.
聽上去好似好忙好煩咁不過其實佢d assignment都幾輕鬆,2個quiz又係好簡單,有溫書就識,prof俾分鬆手不過上堂係悶d",3.7,2,2013/14,SemB,
3334,3334,GE2410,English for Engineering,TSE Kei Shun Gershom,2014-05-31 12:01:00,,"呢條友仔係Canadian,英文幾好,比分好手緊,我識既人都唔高分.講番正題先：佢教書好有問題,呢科明明係English for Engineering,唔係Engineering for English,但佢既理解係engine既比重大過英文.大佬,明明係Department of English開架,點解講engine logic多過教英文架!就係因為講logic,比佢扣左勁多content分,我D文同last個份proposal都唔高分,以為C硬,但可能我sem頭個presentation幾好,所以拉番有b-.我最想講既係,繁重既地方唔係工作量,而係應付佢.",2.7,3,2013/14,SemB,
3335,3335,GE2317,Integrating Green Energy into Society,Henry,2014-05-31 11:42:00,融入綠色於社會,"呢個GE 真係好伏，d電子野又深，
上堂要抄notes，如果你想高分一堂都唔可以走，
另外，佢d ppt 得圖，又冇咩解釋，溫書果時好辛苦
最慘係，多野做到仆街，d quiz又同lecture notes係兩個星球，
我真係好後伏reg左呢個ge",2.7,4,2013/14,SemB,
3336,3336,GE2323,"Mobile Social Networks: Practices, Challenges, and Beyond",Cong Wong,2014-05-31 11:40:00,移動社交網路：實踐，挑戰，及未來,"1 Assignment
1 Mid-term
1 Written report
1 PresentationThe workload is fine, the course covered IT & Business aspects.
If you attend all the lectures and tutorials, I believe you will get a good grade.
However, the mid term test is extremely important as it will directly affect your final grade. 
The mid-term curve is high.",3.3,1,2013/14,SemB,3
3337,3337,GE2315,Security and Privacy in the Information Age,Kenneth Lee,2014-05-31 11:34:00,信息化時代的安全與隱私,"得兩份quiz同一份project，project自由度好大，可以拍片、poster、apps、網頁之類，最後一定要交既有一份ppt同一份10頁既report
quiz唔算難，有溫就會識，而且lecture教果d野都唔係全部要考
lecturer好好人，有問必答咁滯",3.7,1,2013/14,SemB,
3338,3338,GE2328,Understanding and Improving Enterprises for Future Leaders,ngan shing chung S,2014-05-31 09:51:00,,走左幾堂，但分依然唔差。part到了不free ride的group mate，project幾該分也不錯。,3.7,2,2013/14,SemB,
3339,3339,GE2328,Understanding and Improving Enterprises for Future Leaders,ngan shing chung,2014-05-31 09:48:00,,coursework和project都很輕鬆，final只要溫書都會識。沒上幾堂也沒有影響。內容對不是SEEM本科的人來說也不是很難，所以極力推薦呢科！,4,1,2013/14,SemB,
3340,3340,GE2222,"Sports, Culture and Society",Lindsay Miller/Ben Li,2014-05-31 02:15:00,,"-1 Film Review (Pair work)
-1 final presentation w/o final report
-1 final reflection essayTutor is friendly and helpful.",3.7,2,2013/14,SemB,3
3341,3341,GE1341,Life and Health,HYC,2014-05-31 00:57:00,,"Quiz幾簡單,全MC,但安排混亂, d assignment嘅requirement成日都唔講清楚,所以都唔知點做, 同埋超多Bio野, 冇bio底就唔建議take呢科",3.3,1,2013/14,SemB,
3342,3342,GE1311,Death: A Discovery Approach,Yun,2014-05-31 00:55:00,死亡：重探索的學習方法,"本來諗住揀個同科學冇咩關係既GE先讀依科
上堂係會用唔同角度睇死亡，幾好玩同輕鬆但有時悶
workload一般般啦：
Presentation兩次（最後一次因為有人話忙所以取消咗）
Reflection log13篇（一星期一篇）
Interview
Exam（同上堂內容冇咩關係）
原本諗住都有B range，但最後竟然C+ :(",2.3,2,2013/14,SemB,
3343,3343,GE2220,Sustainable Business: Doing Good Business While Doing Good,Jeff,2014-05-31 00:47:00,可持續發展的商業：謀求做好事與企業發展的共贏,"唉！諗住會好grade至reg，點知爛左
可能係final report做得唔好啦⋯⋯",3,2,2013/14,SemB,
3344,3344,GE2409,Words and Images: Reading and Writing in the 21st Century,Mags,2014-05-31 00:43:00,,Hard to get A.,3.3,2,2013/14,SemB,
3345,3345,GE1319,Interdisciplinary Research for Smart Professionals,"Dr. LAM, Heung Fai",2014-05-31 00:07:00,專業跨領域研究,"呢個好大workload，每禮拜有logbook，final report 寫20-30頁，我consult左阿sir n多次，另一組都係get左好耐先明做緊乜野，其他班研究其他唔同野，例如DNA同電腦病毒。我做地震的研究，given一個真實地震的不同時間點同樓層的frequency同displacement的數據，去找最effective 的base isolator的mass, stiffness, 去計減到最多的震頻(通常唔止一個)，要用阿sir比的電腦運算軟件同modify佢d program再入式計模擬震頻，之後再整個實驗，用真正的base isolator去模擬地震，睇吓實驗同電腦模擬data有咩分別，discuss吓d error,另一組仲拍埋實驗段片。",3.7,4,2013/14,SemB,
3346,3346,GE2238,Global Financial Markets and their Societal Impact,Jean,2014-05-31 00:00:00,,"兩份gp essay, 兩份individual essay, 呢個老師的西班牙口音好難明，上堂完全聽唔明佢口音，要靠自己溫書，open book exam 都幾難，有廿幾題MC, 加4條long essay",3.3,1,2013/14,SemA,
3347,3347,GE1219,Smart Auditing for a Better Life,Annie,2014-05-30 23:55:00,,"每堂都要出黎present，要整poster,booklet, 拍片同睇紅樓夢英文版一篇文再present佢內容，有兩個quiz，compare其他組拿六成分的有b-至c grade，我自認為應該拿到八成分先會有A grade, 可能更好的A/A+ 呢科會比較難攞~",3.7,2,2013/14,SemB,
3348,3348,GE2112,"Vampire, Monsters and Teen Demons: Representations of the Dark Side of the Mind in Literature and Popular Culture",linder birgit,2014-05-30 23:34:00,吸血鬼、怪物及年輕惡魔：文學與大眾文化中精神陰暗面的象徵,Many readings. There are two quizzes to test you about the knowledge of the readings. You must study hard and have high standard of English to finish and understand the readings. There are also a group creative project and one essay(800).,3.7,3,2013/14,SemB,3
3349,3349,GE1201,Information Management and Its Social Impact,Cupid CHOW,2014-05-30 22:59:00,資訊管理及其對社會的影響,"上堂可以hea，佢淨係對住個ppt讀，個ppt內容又概括哂佢叫你睇d reading既point，所以其實唔睇都冇所謂，但要答ilearn問題當participation同attendance，其實走堂都唔係好大關係，你返屋企做返ilearn就得
教d野大部份都係common sense，學到既野唔係好多
個quiz成個exam咁係essay題，考case study應用concept，好多人話好難同做唔切，但我唔知去邊度睇分所以唔知考成點；個project d組員溝通不良，d指示又唔清晰成日都唔知佢想做乜又唔清楚佢點評分，所以得B我都唔意外",3,2,2013/14,SemB,
